veet	832	1	2
weet	67744	1	1
sourpuss	75333	0.9394872	3
sicilies	76163	1	1
trying	26331	0.3040698	1707
bifocal	62066	0.873351	5
meet	67749	0.3201883	1542
neet	67750	1	1
beet	1518	0.7513345	15
soddy	1046	1	1
honourably	49645	1	1
retracing	66381	0.895556	3
wylie	27658	0.9038468	6
concrete	51712	0.5025032	355
luigi	4885	0.7808034	19
whirls	19643	0.8057557	9
rockton	1300	0.9011548	4
macartney	48669	1	1
incriminate	11833	0.8682063	4
individuals	56229	0.370118	1115
speckle	41845	1	1
roddy	57534	0.9571656	6
developable	52893	1	1
caring	75444	0.5527822	121
niarefh	83162	1	1
tartan	14455	0.895556	3
emphasises	14279	1	1
redistributing	65080	0.8682063	4
struttin	84855	1	1
gargled	82039	0.9341032	2
sweetheart	5836	0.7942749	10
elbridge	33288	0.8682063	4
georyn	75571	1	1
mohalis	54026	0.895556	3
proudfoot	41748	1	1
churchman	30800	0.9341032	2
detonators	59438	1	1
baring	34241	0.895556	3
criticising	6530	1	1
spillanes	48484	1	1
friend	87540	0.3124301	2052
afterglow	64165	0.9394872	3
affluence	10727	0.728378	20
contagious	70720	0.6949805	39
taosians	8856	1	1
handerkerchief	27574	0.895556	3
craig	57913	0.7527112	52
escort	34771	0.7164125	24
repeatedly	88736	0.5648268	100
marinate	69873	1	1
weevil	13523	1	1
alternatively	87782	0.7364126	16
waterholes	78003	0.8516248	6
dirtier	83619	0.841476	8
mendelian	5406	0.9096587	5
eyeing	45171	0.8023096	8
courtly	7220	0.7942749	10
devlen	17777	1	1
parathormone	78453	1	2
evangel	3464	0.9341032	2
props	46677	0.7301	22
antheridia	80870	0.8997098	5
operationalization	81624	1	1
byzantium	64863	0.7471808	18
menace	13122	0.6417447	46
alarums	75921	1	2
amusingly	67085	0.9341032	2
sublet	77860	1	1
flowerpots	85769	0.8682063	4
maverick	87505	0.8309451	13
checklist	53553	0.6909363	34
thesis	26534	0.6504663	78
pathogenicity	42087	1	1
uncertainties	62611	0.739859	18
decree	15852	0.7208368	27
aortic	18458	0.8735904	6
sonatas	7986	0.895556	3
hydroponicist	25274	1	1
disappointing	80132	0.7168361	21
magmatic	1375	1	1
ddi	26215	1	1
recounts	67763	0.791112	9
faring	75531	0.895556	3
offensive	82207	0.6033462	78
sponsorship	84336	0.8469923	5
mutered	61548	1	1
bestselling	88480	1	1
warton	50817	1	11
worthiness	77003	0.8296592	6
nembutal	56353	0.9341032	2
daisylike	79772	1	1
ansell	25763	1	1
woodbines	34229	1	1
mulberry	17210	0.7105319	26
upturned	543	0.7446498	16
cheekbones	35289	0.7585212	14
participles	60973	0.9091426	7
crawfish	88944	0.895556	3
keyboarder	5434	1	1
invalidate	53448	0.895556	3
windmere	63253	1	1
materialism	70686	0.7662908	13
indianan	37215	1	1
meir	40367	0.9091426	7
biasing	71941	1	1
refracted	15523	0.7349594	24
planetable	81734	1	2
perlman	85644	0.9710385	11
jaanimets	27022	1	3
loss	7282	0.398753	870
cancer	67303	0.5403188	427
trifled	59206	0.8682063	4
martin	14594	0.5351977	341
tributary	6638	0.7446498	16
marten	14597	1	2
putt	77084	0.7984297	31
denominators	4855	1	1
hutt	77091	0.8469923	5
cheapness	23571	1	1
whitener	61866	1	1
vessely	88861	1	1
mutt	77095	0.8050596	28
arpege	67450	1	1
oshkosh	87796	1	1
butt	77100	0.6364405	57
mannerisms	29438	0.8516248	6
excitements	3861	1	1
batman	23258	0.895556	3
donnan	63099	1	1
abadani	54602	1	1
magliore	63244	1	1
turbine	61637	0.7171422	67
bartletts	81920	0.9341032	2
stainability	61822	1	1
constitutionalism	76804	0.7903932	13
harare	30623	1	1
eeeeeh	53925	1	1
manufactory	23431	1	1
synonomously	40062	1	1
liniment	14232	0.8187838	8
muons	66434	1	1
bambara	17120	0.9341032	2
overanxiety	58376	1	1
sensate	3785	0.9360175	5
stoical	37156	1	1
constitutionalist	76817	0.9341032	2
reholstered	6122	0.9341032	2
sunspots	14518	0.8731869	29
stillborn	21204	0.8682063	4
arthurian	66485	1	1
jalopy	88016	0.8469923	5
inadequacy	11484	0.7425483	15
mummylike	30019	1	1
roundworm	5823	1	1
diverges	70593	1	1
jameston	53137	1	1
manganous	18228	1	1
newtonian	85357	0.7597112	20
depth	4040	0.4975305	299
culpable	82073	0.9341032	2
ravelled	13256	1	1
depts	4044	1	1
courage	36856	0.4857207	280
presto	88541	0.8682063	4
aldehydes	56754	0.9065388	12
noddy	1257	0.9394872	3
outdoes	51112	1	1
condemning	21472	0.7634371	15
lonesomeness	59371	0.9394872	3
refrigerants	41172	0.9341032	2
nimblest	71671	1	1
keratins	82508	1	1
ferrara	66983	0.9341032	2
lawnmowers	5549	0.9341032	2
hauptmann	44031	1	1
stinted	8340	1	1
botanical	69225	0.8150042	7
presentations	74311	0.684419	29
unchangeably	38442	1	1
cartographic	26682	0.9103168	10
csu	31590	0.8682063	8
experimentalism	32657	1	1
humane	61907	0.6898308	30
muckrakers	23379	0.8405704	9
jasmine	76941	0.8755531	19
yom	20723	0.895556	3
autarky	60285	1	1
pom	20728	0.873351	5
driven	64373	0.4446265	396
tom	73748	0.4720075	1158
dodds	1293	1	4
deserving	54301	0.7217883	20
disgrace	58125	0.6439617	45
picas	60130	0.9341032	2
mom	20737	0.4409951	1044
drivin	74348	1	2
oom	20739	1	1
aom	20741	1	1
com	20743	0.873351	5
dom	20744	0.9011548	4
ofsettan	701	1	1
fom	14235	1	1
novelties	11726	0.8469923	5
tremolo	2085	1	1
immunizations	15842	0.8682063	4
unaffectedness	88535	1	1
carbamate	52630	1	2
crying	26609	0.4682071	373
langford	67916	1	4
mec	55142	1	1
tetravalent	47105	1	1
lutyens	15265	1	3
dexterously	5652	0.9341032	2
nbea	21795	1	1
bruin	33268	1	2
phonetically	71789	1	1
gaits	85739	1	1
auctioned	51590	0.9394872	3
scar	41520	0.639101	55
mathematical	61804	0.5761645	134
broverman	45077	1	2
lilliputians	37919	0.9341032	2
boddy	73707	1	1
tresco	88627	1	2
malalignment	11999	1	1
headhunters	20174	0.895556	3
rufflers	37172	1	1
cyclone	54243	0.7867014	21
misdirected	47484	0.8682063	4
worldliness	76422	0.9341032	2
calculi	88255	1	1
sapwood	61919	0.8818812	6
aegeans	36120	0.9341032	2
demonstrator	56404	0.9175216	6
stuyvesant	9465	0.7929887	20
outnumber	50085	0.8023096	8
encircling	75386	0.7491074	14
barton	14783	0.7228687	50
redundancy	60865	1	1
traveler	86885	0.5849349	125
unexpectedness	38537	1	1
newman	85019	0.7957153	26
sanduiche	13953	1	1
amplifying	69040	0.8150042	7
favours	75338	0.895556	3
whitehurst	51148	1	1
bisynchronous	26965	1	2
anarchistic	60257	1	1
cockfighting	33334	1	1
mystifying	76908	0.8682063	4
crooksbury	60620	1	1
elkind	48	1	1
razberries	69063	1	1
caracas	59696	0.841476	8
frying	26701	0.65839	59
stashed	37545	0.9341032	2
arcaded	52215	1	1
denzen	62017	1	1
nichtseiendes	9918	1	1
regulus	81877	1	1
reisz	32826	0.8682063	4
enthronement	1967	1	1
warlock	66193	0.9341032	2
souster	83109	1	1
tierra	39077	0.8199594	11
mufflers	89040	0.7867627	14
leonello	39239	1	1
goatlike	39266	1	1
waves	42732	0.4334095	1322
septicemic	39486	1	1
breathless	54023	0.6454912	43
sierra	18898	0.6342225	81
racially	63508	0.7720344	11
drifted	59465	0.5325669	142
cottingham	66760	1	1
endorphin	9445	1	2
nafcillin	24844	1	1
remo	55202	1	1
assembly	80057	0.4751623	475
intrusions	43700	0.8203995	9
mothproofed	60674	1	1
drops	47021	0.4829827	364
desmids	51628	0.9465393	4
sasi	79269	1	1
preaching	60090	0.6709616	37
memo	55210	0.7272298	40
nemo	55211	0.7683049	22
neuritis	35870	1	1
scowled	41457	0.684419	29
eyepiece	7875	0.757346	34
demo	55213	0.9394872	3
oasi	1418	1	1
disappearance	35398	0.6631298	43
portioned	82805	1	1
rubashov	61188	0.8133951	37
bushmaster	62151	1	1
prefigured	80382	0.9341032	2
jiggered	10206	1	1
ostler	57175	0.9341032	2
crops	49790	0.3905186	1059
outgrew	88812	0.895556	3
smallholdings	7985	1	1
endow	31104	0.8469923	5
endos	9883	1	1
barretts	25424	0.9394872	3
calcined	62695	1	1
sprayed	81514	0.6329492	61
tillahaw	4689	0.9360175	5
bedfellows	7951	1	1
jewelry	63115	0.5834998	112
waver	85075	0.8296592	6
lightships	41472	0.9465393	4
juxtaposition	10366	0.8682063	4
affront	54882	0.8023096	8
nypd	65547	1	1
consigns	84467	1	1
upwardly	5069	0.895556	3
ludicrous	40969	0.8296592	6
recommendations	78701	0.5944566	84
cousins	66932	0.5437458	151
expressman	30113	1	1
haunches	61078	0.7270116	19
subscripts	41173	0.7967046	13
carbonium	43725	1	2
weitzman	20192	1	1
glares	33270	0.8682063	4
convenient	78108	0.5076742	190
prologue	19953	0.7810955	10
reindeerland	65581	1	1
automated	79232	0.6441645	68
brandt	79183	0.8515846	25
patents	8287	0.7088574	29
timekeeper	18359	0.9341032	2
mohamed	59598	0.9571656	6
cuthberts	28658	1	1
corriere	68050	1	1
vierra	18983	1	1
perverse	10618	0.8296592	6
colette	74887	1	1
significance	75964	0.5170049	179
forecasting	21519	0.6911979	35
detachments	3070	0.8296592	6
nestles	71406	0.895556	3
carapace	10201	1	1
grope	56617	0.8682063	4
burnham	31115	0.8469923	5
streamers	42264	0.7325371	18
sourly	76432	0.7810955	10
visitors	49740	0.5004072	247
hailstone	34246	1	2
flattop	58608	1	1
aquarium	46278	0.69532	53
provocations	65895	1	1
jaunts	37679	0.9341032	2
deadlier	4311	0.9394872	3
unobtrusively	24679	0.8296592	6
tinplate	30198	1	1
deomcracy	69967	1	1
gunshots	14877	0.9341032	2
writhe	67387	0.895556	3
pignati	49624	0.9011548	4
excellennt	7174	1	1
aesthetic	27025	0.7107997	29
mansren	24962	1	1
billionths	40562	0.9394872	3
bandage	55343	0.6753448	47
launches	61152	0.8682063	4
serve	4812	0.3798137	824
jovanovich	60594	1	1
hackamore	67461	0.9394872	3
quirks	43227	0.8682063	4
abated	10968	0.8023096	8
hydras	73127	0.8682063	4
scintillation	19810	1	2
bangbang	33721	1	1
hourly	76487	0.7124452	26
interrupter	65	1	1
heartiest	67627	1	1
crazier	13419	0.8469923	5
crucible	72420	0.8150042	7
yue	36484	1	1
duckbill	6792	0.8769289	11
precipated	82579	1	1
administred	38833	1	1
que	36940	0.8338319	7
crutch	61168	0.7967046	13
cuttyhunk	66757	1	1
sive	29057	0.9341032	2
supervisor	15939	0.5720933	234
vive	29058	0.8735904	6
bossy	1616	0.7662908	13
hive	29060	0.7233786	57
beauvoir	35667	1	1
jive	29062	0.8516248	6
lue	37579	1	5
live	29064	0.245657	5010
machinists	70763	0.7942749	10
symbol	53765	0.4980818	422
voojagig	11101	1	2
cue	79719	0.6777856	31
philosophic	22223	0.7642331	16
dive	60916	0.584171	126
pottering	9009	0.9341032	2
five	61019	0.2533473	3401
give	29071	0.2273944	4326
peduncle	3330	0.9011548	4
hysteresis	14661	1	1
topmast	79310	0.8682063	4
ramp	15085	0.6892429	37
industrialism	82439	0.7223331	25
vamp	14323	1	1
uncovered	54406	0.5906304	85
symptomatically	46585	1	1
lamp	15093	0.5018783	312
remedied	20021	0.7561527	13
mixon	598	1	1
untouchability	82299	0.8682063	4
camp	15098	0.4245558	712
damp	15099	0.4804578	268
xenophobic	27648	1	1
janssen	13764	1	1
foxtail	46800	1	1
fluffy	26256	0.6410618	61
phosphors	8846	0.9011548	4
prefitted	45022	1	1
wiseman	10369	0.9021119	10
getters	50440	0.8469923	5
enrich	68264	0.6695276	35
baize	35295	0.9341032	2
adena	88954	1	5
requited	51080	0.9341032	2
cootie	72296	1	1
flurries	26673	0.9341032	2
sapir	73471	0.9011548	4
willna	50528	1	2
instructors	31286	0.6715841	33
nergle	34683	1	1
stevensons	8576	1	3
sapio	73481	1	1
tinsmiths	79690	0.9341032	2
grazier	53045	1	1
stale	30631	0.6915493	27
secretary	3282	0.4553193	566
trieste	46395	0.895556	3
slick	65541	0.6735342	31
crinkleroot	33506	1	1
stall	30636	0.623161	75
handlers	73896	0.8296592	6
rapid	73490	0.4337985	459
stalk	30638	0.6632078	48
garlick	66457	1	2
hayfields	30963	1	1
overhanging	46219	0.7061375	22
searing	58410	0.7810955	10
activitists	12797	1	1
verve	4910	0.9341032	2
simeons	23251	1	1
lamppost	35935	0.7764288	13
lashley	21107	1	3
caravans	24823	0.6627219	42
waldsassen	51185	1	1
hoffa	2120	1	1
penurious	68670	0.9341032	2
arousiag	65957	1	1
italy	30655	0.4725591	495
cinema	19997	0.767935	14
assigns	24041	0.7200751	19
bayonet	14897	0.791112	9
chibi	37853	1	6
fresno	89010	0.8296592	6
olive	88708	0.582068	121
michelino	36737	1	2
newburgh	18991	0.8785936	7
grigoryev	55907	1	1
kathri	70272	1	1
lomeraniang	64942	1	1
planinetz	31848	1	1
praises	3759	0.7306492	17
muckles	56169	1	2
weybridge	47940	0.9341032	2
limpid	52438	0.8338319	7
gratefully	9554	0.6939845	25
limped	52442	0.6705158	32
cymbeline	55895	1	1
shimmy	65944	0.9341032	2
chrystal	38687	1	1
wrens	13576	0.9341032	2
pasco	87828	0.9341032	2
acquianted	33701	1	1
herzlich	6462	1	1
judicature	12834	1	1
progressivism	44126	0.7477529	23
softwood	14241	0.8350432	9
penultimate	50041	1	1
slavery	21245	0.4762145	637
gutmann	74221	1	1
nonconservers	71338	1	1
bikini	60536	0.895556	3
grace	30632	0.4411694	478
ysabel	5329	0.5236428	150
progressivist	30671	1	1
feldspars	51607	0.895556	3
shape	84946	0.3437374	1471
homais	86244	1	2
homans	86245	1	2
moffa	2173	1	2
spiritualism	32853	1	1
sirius	60566	0.7441115	46
politic	73874	0.8682063	4
vapid	9998	0.9341032	2
jehan	87525	0.8559031	11
lactam	54696	1	1
zapicho	9189	1	2
adminstrations	55559	1	1
vegetating	30286	1	1
ligurian	41351	0.9341032	2
stuble	679	1	1
nazarene	12813	1	1
laminating	28748	0.9341032	2
alfalfa	56212	0.7547367	20
womans	81830	1	1
darby	43272	0.8384984	12
nacl	68300	0.700394	26
clive	88782	0.895556	3
craik	2189	0.9341032	2
carbo	43282	0.9341032	2
scuffled	19274	1	1
damn	82505	0.5812213	94
lapis	73599	0.791112	9
lapin	73602	0.9610106	7
grub	76272	0.7903932	13
whimsy	6585	0.895556	3
slap	44702	0.655368	46
alewives	66922	0.9524272	10
barbe	43294	1	1
dourly	76668	1	1
barba	43297	1	1
morgul	30842	1	1
elysee	49973	0.9341032	2
yc	88837	1	1
clap	44710	0.683362	65
flap	44713	0.6514214	46
weese	9882	1	10
pc	88841	0.8575993	10
qc	19785	1	1
rc	88843	0.8005192	11
joffe	2228	1	1
sylvestre	48030	1	3
vc	88847	1	1
acceptor	24210	0.873351	5
respective	57545	0.5819048	84
emphasizes	46053	0.6144843	63
kc	55021	1	1
lc	21073	1	9
insiders	77346	0.8682063	4
succeeded	85720	0.4866612	230
oc	55278	0.9341032	2
ac	55385	0.7154765	70
bc	21763	0.7865667	13
cc	88859	0.7940724	16
praed	68279	1	1
predetermine	33421	0.9394872	3
fc	88862	1	2
alive	13415	0.3900729	783
crucifers	4091	1	6
disillusionment	4151	0.8469923	5
minibike	40884	1	1
sylvilagus	53407	1	1
rayford	30992	0.9341032	2
griping	81587	0.895556	3
decipherable	46103	1	1
plumber	49053	0.7170613	25
kursky	83855	0.9360175	5
groom	26775	0.6994665	39
financier	17577	1	1
explicitness	76724	1	1
assigning	73993	0.6854377	30
relates	40225	0.5922642	80
plummer	49063	1	5
extol	5275	0.9341032	2
disunity	44425	0.791112	9
rasch	28777	1	2
londoners	47603	0.8023096	8
cosmologist	44429	1	1
relaxes	40232	0.6952236	29
sidon	16004	0.8682063	4
thrills	66750	0.7491074	14
dilation	793	0.7764288	13
perverseness	29217	1	1
faustus	19919	1	1
satelite	14382	1	1
orizaba	15439	1	1
contaminate	84363	0.7325371	18
spittle	60786	0.9465393	4
collectivize	68694	0.9341032	2
duckies	18325	1	1
geographical	65969	0.5971298	82
weekend	41537	0.5648273	120
bothies	31842	1	1
greatness	73501	0.6220206	56
disinterested	55059	0.7384018	17
akutan	66255	1	1
wheatstone	44516	1	1
uncelebrated	56646	1	1
tubbs	67168	0.9137215	11
injures	71160	0.8296592	6
hastned	57062	1	1
rabbets	15952	1	2
unbalances	13946	1	1
tubby	67172	0.8353846	17
diapering	5382	1	1
unfortunate	24191	0.5705211	97
kashl	24946	1	6
annointing	8288	1	2
shammed	14440	1	1
depredation	86930	1	1
buckles	18357	0.7252152	18
addabbo	71457	1	3
insoles	5566	1	1
restful	54117	0.7810955	10
insula	52360	0.9341032	2
misunderstood	77585	0.6657621	35
nomads	86400	0.6405179	116
vasco	50146	0.723112	21
widow	22689	0.5777508	132
showpiece	59781	1	1
duodecember	70617	1	1
sexy	10264	0.8057557	9
prodded	33466	0.7491074	14
consolidates	59315	1	1
martyred	86776	1	1
slumber	49142	0.7810955	10
viviani	68720	1	2
unimpressive	37738	0.8682063	4
blowup	52441	0.9341032	2
articulation	35269	0.7116867	29
downgrade	6436	0.9011548	4
muttered	900	0.5324467	144
krypto	45106	1	1
lascy	58384	1	1
conciliated	6464	1	1
pampers	57945	1	1
thibaut	75897	1	1
recombinations	28223	1	1
lingerie	3176	0.895556	3
duress	9627	0.8682063	4
sanchez	36643	0.7663326	32
mcclellan	6038	0.7828921	23
yucch	22893	0.9341032	2
omnivorously	25708	1	1
calathumpian	33148	1	1
shawdowy	15354	1	1
yucca	22898	0.8224282	25
unretiring	40724	1	1
zoroastrians	22772	1	1
sinuous	26925	0.895556	3
rasping	63349	0.791112	9
conwell	53042	1	3
ozimkov	19520	1	1
grandstand	14351	0.7747452	12
administratively	84940	0.8682063	4
curers	9647	1	3
befallen	64593	0.8023096	8
nilsson	18480	0.8150042	7
ronnie	1024	0.7805471	41
amazing	79739	0.520273	170
dengrove	13540	1	1
scarabaeus	31531	0.9394872	3
potometer	13239	1	2
straightedges	33507	0.895556	3
constitutes	26028	0.6031976	69
gooseberry	78729	0.7810955	10
goffe	2401	1	1
bourguignonne	40915	1	1
noxious	77884	0.7802553	13
intensive	54965	0.6012385	89
schoolboy	74566	0.7088484	24
annabella	72808	1	3
humanely	65319	1	1
comprehension	88636	0.616622	99
aureus	9685	1	2
conquer	26681	0.567309	107
alveoli	48873	0.7728363	23
dewpoint	33583	1	1
stews	61445	0.8296592	6
prensa	42793	1	1
youtself	59615	1	1
honeycombs	1198	1	1
losses	34090	0.5527549	135
mordantly	13211	1	1
showmanlike	96	1	1
islamize	73100	1	1
incentive	39318	0.6421384	54
dogeared	11122	1	1
lincon	23093	1	1
chaps	81935	0.7662908	13
meractor	10933	1	1
tarried	68015	0.8296592	6
proliferated	48108	0.8469923	5
unexplored	30577	0.7252152	18
withdrawn	34861	0.5932898	80
bosnian	55428	0.9341032	2
flagitious	71105	1	1
drurr	4821	1	2
mcguire	27481	0.9524272	5
woodchucks	84442	0.7840157	11
cheerio	25915	0.9341032	2
isabel	36205	0.7065665	97
drury	64818	1	2
zinnia	51315	0.9341032	4
manumitteed	16408	1	1
caution	65245	0.5476076	122
sunderland	80318	1	1
die	50918	0.3821793	886
heighth	43705	0.9394872	3
oolitic	54110	1	1
sauk	21715	1	4
weatherboarding	31735	1	1
soph	20150	0.9341032	2
oppressively	71567	0.8023096	8
conversing	35716	0.7425483	15
mesosphere	5494	0.9394872	3
wizards	11386	0.8296592	6
tupelo	3394	0.9341032	2
malheur	8712	1	2
corbeling	58310	1	1
siam	49218	0.8296592	12
overconfident	58824	0.8682063	4
facetiously	41129	1	1
hampers	73256	1	1
liam	87683	0.9571656	6
gainsay	69111	1	1
telemachus	29497	0.9043401	17
breastplates	7468	0.895556	3
nestful	82221	0.895556	3
melos	42840	1	1
stormily	34972	0.873351	5
filtration	1911	0.785728	12
unctuous	76753	1	1
prevalent	14359	0.6424263	43
supriority	11981	1	1
basely	24849	1	1
harried	79644	0.8469923	5
sassafras	70933	0.7967108	12
tricarboxylic	58746	1	1
serviced	13375	0.767935	14
sanitorium	65091	1	1
nondietary	88716	1	1
precipitating	50336	0.9341032	2
braines	4147	0.9341032	2
negev	81413	0.8585339	16
emporia	74615	1	1
videodiscs	36757	1	1
righteous	69589	0.7491074	14
castoridae	72717	1	1
soapstone	43744	0.9011548	4
ejectors	54946	0.9341032	2
impounded	62928	0.895556	3
pullets	74667	0.9341032	2
singletary	62426	0.9341032	4
sumerian	55638	0.7585848	22
kaptah	78464	1	3
shabbiness	63392	0.8682063	4
accusations	79127	0.7435028	19
overspending	82511	0.9341032	2
uplift	41098	0.7471808	18
equipments	18782	1	1
keetman	7495	1	1
mezas	77331	1	1
rosily	46831	1	1
reasonings	26803	0.8469923	5
nationalists	15990	0.6997648	42
bullhorn	36300	0.9341032	2
gaillard	7077	1	3
tautomeric	60156	1	1
justly	40040	0.7325371	18
observations	5216	0.4739868	434
profane	6514	0.8469923	5
wycliffites	4555	1	1
solids	72836	0.5421923	234
unsteadily	30979	0.7491074	14
interrelationship	46367	0.8296592	6
miscellanea	34193	1	1
destine	66707	1	1
bludgeons	781	1	1
rainiest	11510	0.9341032	2
married	68146	0.4058594	732
dubbo	77169	1	1
militiaman	8427	1	2
dynamiting	59545	1	1
parks	74404	0.5297722	268
parentheses	24600	0.6757758	51
recongized	34312	1	1
bourguiba	15436	1	1
kezar	81471	1	1
splint	41144	0.7412895	31
parka	74415	0.7773489	14
theocratic	40287	0.9341032	2
skating	6299	0.627215	126
moderation	3864	0.6817207	34
asham	31199	1	1
fulcher	16619	1	1
vanitatum	83862	1	1
examination	30414	0.4941458	293
maroon	77807	0.7942749	10
bubba	67490	0.8462684	15
psychophysiological	42656	0.9465393	4
bizerte	77916	1	1
kiritsubo	46365	1	1
wade	83089	0.4970004	209
determines	46112	0.5115228	186
consultative	29462	0.9341032	2
pectineus	89026	1	1
clickety	18842	1	1
touchy	59090	0.8023096	8
sherrills	20963	1	1
craned	16718	0.8682063	4
holies	72896	0.9394872	3
randell	66711	1	2
randall	66714	0.7912235	22
actons	80004	1	1
actors	49211	0.5594063	161
addlestone	75844	1	1
advisedly	60431	1	1
vomiter	21876	1	1
sternberg	50772	0.9394872	3
revolutionibus	46096	1	2
hydroxide	32482	0.6819521	68
compositors	12470	0.9341032	2
anaerobes	36666	0.895556	3
annn	14183	1	2
threateningly	63936	0.8469923	5
riot	29239	0.62565	69
doorman	36751	0.8005191	11
metheeranees	69457	1	1
radiate	14123	0.6598122	41
certainties	23650	0.895556	3
scalelike	59385	0.9394872	3
fireproofing	43274	0.9341032	2
dunbar	10765	1	3
stem	28155	0.5202571	354
brahmanism	61527	1	1
bulbs	78929	0.6021748	127
item	28160	0.4722894	492
cybernetics	80213	0.895556	3
althea	8896	0.9175216	6
insubordination	21878	0.8469923	5
competitiveness	2460	0.8469923	5
cortexes	44388	1	1
tremors	17693	0.7637623	12
glummer	49507	1	1
athenaeum	75994	1	1
ignis	2538	1	1
deadly	25231	0.5313503	153
halite	87145	0.8516248	6
redissolved	8157	1	1
antitank	41326	1	1
gasping	63694	0.6766514	30
mycenaen	34499	1	1
trumpets	12037	0.7349677	20
judgment	8159	0.4778722	298
grippers	13474	1	1
messenger	37128	0.5848876	122
dampers	24380	1	1
photoelectron	27939	1	2
pertain	73353	0.8296592	6
sliminess	18188	1	1
harboured	57576	1	1
feelies	2391	1	1
classer	25598	1	2
honored	46850	0.5780652	90
rightist	23964	1	1
rostered	12565	1	1
remission	8911	0.8469923	5
moralist	13032	0.8682063	8
aftermath	27782	0.6978655	24
campers	24394	0.7022519	31
historymakers	386	1	4
bespectacled	13037	0.9341032	2
throaty	3234	0.8296592	6
payer	38430	0.841476	8
displeasing	36419	0.8469923	5
orenda	46303	1	1
indefinitely	26582	0.636336	54
cezar	22826	1	2
conscience	4143	0.5884403	99
kicking	10502	0.5718266	117
fluctuations	38191	0.6992563	25
mandell	85533	1	1
multilingualism	12988	1	1
yugoslav	41785	0.8256081	10
humanitarian	29087	0.7121282	22
wurstelprater	30703	1	1
guarani	48924	0.9341032	2
pleiku	78961	1	1
dramatic	24588	0.4775921	270
lesbians	71798	0.9429428	11
dawsons	23320	0.9341032	2
ginevra	65940	1	1
lingerng	87548	1	1
cutlery	50227	1	1
diclosing	64572	1	1
mythic	55255	0.895556	3
unpopped	70113	1	1
fireboat	85488	1	1
uphill	7833	0.6695276	35
disturb	8090	0.5810574	82
commmunciates	61724	1	1
approximtaely	16939	1	1
interneurons	88410	1	1
meccano	77470	1	1
corpuscle	61281	1	2
painters	56586	0.6267013	81
hopelessness	42064	0.7270116	19
warka	74592	0.895556	3
lucca	23286	1	1
steelyard	84035	1	2
sickness	81412	0.5384123	175
telliamed	7980	1	1
mastitis	46095	0.9591847	13
equalitarian	20022	0.8296592	6
prizewinner	25906	1	1
danced	20953	0.5411476	162
terrorism	77072	0.785728	12
maybes	18585	1	1
assurances	16395	0.7425483	15
psychiatrist	10380	0.6780856	37
kunzelmann	35956	1	1
strappings	70466	1	1
checkmark	80919	1	1
markt	74617	0.9341032	4
marks	74618	0.4626563	435
generous	16583	0.541811	128
colthood	42750	1	1
marko	74620	0.9341032	2
intonation	88781	0.7764288	13
shivered	21652	0.5822241	81
artist	66837	0.4993651	333
phenelyzine	48167	1	1
fortnight	47085	0.6755778	33
settees	39241	1	1
mamy	55209	1	1
brenda	83173	0.8199331	31
larks	74637	0.7864795	15
blanket	50599	0.5050463	286
invulnerability	3083	0.895556	3
brenta	46402	1	1
beavering	83994	1	1
offhand	12992	0.7720344	11
neonatal	13736	1	2
legible	87399	0.7959969	11
darriinnnnnnnnnnnnnnnnnng	28414	1	1
forsaken	27127	0.7662908	13
pesage	21866	1	1
turnus	36723	0.9431231	7
dwiggins	58830	0.9394872	3
katzenjammer	10095	1	1
rayed	84039	0.9341032	2
computations	11920	0.7064415	34
schwatka	456	1	1
umfundisi	31647	1	1
mayence	87314	1	1
vilfredo	83894	1	2
kremers	36124	1	1
tamer	28179	0.86988	16
polycrystalline	21294	1	1
democrats	12462	0.5284544	298
kunkle	49652	1	3
archduchess	70787	1	1
exemplar	70286	0.8469923	5
unrolled	85723	0.7539068	17
ironwood	5542	1	1
cornerstone	19419	0.8023096	8
ozymandias	86315	1	2
paleontological	18023	1	1
officier	82374	1	1
gossypol	27069	1	1
washbasins	23669	1	1
junkie	37511	1	1
homologous	83108	0.7750414	28
ventilator	70397	0.9406914	24
transpose	88879	0.895556	3
iboland	81430	0.9011548	4
curve	76899	0.5106549	440
nowthey	86462	1	1
players	24670	0.4941533	437
antibes	83549	0.895556	3
schaeffer	28865	1	1
scoff	85550	0.8296592	6
genovese	19018	0.8316312	16
shrunk	70510	0.6915493	27
mindlessness	63382	1	1
presque	64867	0.9341032	2
bardwick	12369	0.9341032	2
extrasomatic	42343	1	1
invasion	6833	0.5436231	170
implemented	41304	0.6715841	33
cleanings	63394	1	1
shoeing	83432	0.8682063	4
hijaz	16574	1	1
mistrustful	18260	0.9341032	2
inserting	55474	0.6666403	36
chatterley	4944	1	1
chromatids	53880	0.7917714	39
disfavor	53996	0.895556	3
popguns	14143	1	1
observational	817	0.7306492	17
giraffe	2246	0.7302567	51
hanged	26503	0.6611146	38
wildebeests	34268	0.9038468	6
leventhal	71445	0.9341032	2
bullets	41175	0.6208248	70
helicopservices	4261	1	1
unbelief	35778	0.8682063	4
repudiate	20206	0.8469923	5
shays	33657	0.8818812	6
momenta	5367	0.8750951	10
faintest	11892	0.7637623	12
sesame	21973	0.8259267	9
mayer	16902	0.8251399	13
abjuring	5677	1	1
osmoconformer	76173	1	1
hgcl	24955	0.9341032	2
isotopically	47950	1	1
